,Close,Volume
2016-05-26,2188064.677423219,2268646
2016-05-27,2189066.665939664,1399297
2016-05-28,2190066.5970726735,781148
2016-05-29,2191066.4074351676,4924423
2016-05-30,2192063.815949833,4937164
2016-05-31,2193063.5103401626,3562796
2016-06-01,2194066.3193902466,1963942
2016-06-02,2195068.4073925694,2408638
2016-06-03,2196067.6903424193,935232
2016-06-04,2197068.6143220235,109204
2016-06-05,2198066.0083585186,1775143
2016-06-06,2199065.944061106,830672
2016-06-07,2200066.219228552,3278086
2016-06-08,2201065.003803318,3650926
2016-06-09,2202062.567043916,774564
2016-06-10,2203062.2569166417,323949
2016-06-11,2204065.054732096,1794904
2016-06-12,2205065.3189530303,4338277
2016-06-13,2206067.622442781,1452882
2016-06-14,2207067.3261179286,3501483
2016-06-15,2208069.2887958162,1005991
2016-06-16,2209068.223804403,1195592
2016-06-17,2210071.600385884,1860880
2016-06-18,2211071.784726553,3948922
2016-06-19,2212072.6216554823,2841228
2016-06-20,2213071.6544860452,3716077
2016-06-21,2214072.7840133463,2579075
2016-06-22,2215071.490453557,4764215
2016-06-23,2216073.660177719,4170321
2016-06-24,2217069.9195247623,1266748
2016-06-25,2218069.409822286,3721336
2016-06-26,2219069.9480391503,1033953
2016-06-27,2220074.071703422,1076699
2016-06-28,2221074.4633642724,181282
2016-06-29,2222075.1799118533,1652955
2016-06-30,2223073.8148080483,2326721
2016-07-01,2224075.0561498515,4865988
2016-07-02,2225077.623888069,2412065
2016-07-03,2226075.4617633703,3041523
2016-07-04,2227078.1316789286,2377957
2016-07-05,2228077.381536912,4034768
2016-07-06,2229076.5022316733,3895296
2016-07-07,2230076.540036252,4204828
2016-07-08,2231070.8127397834,1220928
2016-07-09,2232072.4505030913,2749001
2016-07-10,2233072.185522904,2511691
2016-07-11,2234072.598292331,3586496
2016-07-12,2235073.3429496046,1577308
2016-07-13,2236070.601136338,2653374
2016-07-14,2237068.953321247,965084
2016-07-15,2238070.6005942756,466477
2016-07-16,2239072.5888955523,967744
2016-07-17,2240069.8242035145,3064387
2016-07-18,2241068.5437540454,1477177
2016-07-19,2242069.3494893396,500892
2016-07-20,2243070.0234078616,412140
2016-07-21,2244066.016386989,2810514
2016-07-22,2245066.5739056575,3436118
2016-07-23,2246067.077754642,4477961
2016-07-24,2247064.9680636595,196425
2016-07-25,2248068.095690414,2574506
2016-07-26,2249066.8136081086,1387856
2016-07-27,2250065.488340944,3364364
2016-07-28,2251065.731471226,2502742
2016-07-29,2252066.1719151335,3042557
2016-07-30,2253066.530495816,1498599
2016-07-31,2254065.83492925,3702720
2016-08-01,2255065.7120539984,619012
2016-08-02,2256065.002695394,4300424
2016-08-03,2257065.47819969,3119491
2016-08-04,2258065.933838435,4915245
2016-08-05,2259063.4354173327,4147135
2016-08-06,2260065.47757292,4921150
2016-08-07,2261067.3903217283,3649781
2016-08-08,2262067.192279279,3309792
2016-08-09,2263065.4328737687,474069
2016-08-10,2264065.4629018926,4187701
2016-08-11,2265064.3987145,1831823
2016-08-12,2266063.0203833813,4737006
2016-08-13,2267063.524300596,2832998
2016-08-14,2268062.798127367,2124121
2016-08-15,2269065.6604493633,1665471
2016-08-16,2270066.1640603896,3322313
2016-08-17,2271067.830143574,640638
2016-08-18,2272066.0075174053,1739468
2016-08-19,2273067.6006739754,1722669
2016-08-20,2274064.7725115065,4117649
2016-08-21,2275065.598748901,4598431
2016-08-22,2276066.472979654,3519626
2016-08-23,2277068.7694111946,4011910
2016-08-24,2278070.4836240653,3122383
2016-08-25,2279070.166937981,597493
2016-08-26,2280067.8148257677,4536492
2016-08-27,2281068.020093309,1216115
2016-08-28,2282067.5556163997,3742503
2016-08-29,2283065.2790628294,3489368
2016-08-30,2284062.351901675,2620040
2016-08-31,2285062.6541452915,715029
2016-09-01,2286064.508095507,3800089
2016-09-02,2287064.9283052585,1354232
2016-09-03,2288064.022139461,3384038
2016-09-04,2289067.2796423445,2094562
2016-09-05,2290068.0145551665,2006441
2016-09-06,2291068.6411042064,4009605
2016-09-07,2292069.766488603,3268271
2016-09-08,2293070.409919801,1082314
2016-09-09,2294073.7483073073,4196026
2016-09-10,2295074.735052902,3007712
2016-09-11,2296073.66418477,1355061
2016-09-12,2297075.960490166,4486882
2016-09-13,2298073.9410879174,2331117
2016-09-14,2299072.3065139963,1605272
2016-09-15,2300075.457169204,4034645
2016-09-16,2301074.9731149203,3102677
2016-09-17,2302075.6790615353,4983798
2016-09-18,2303076.4909460666,1946230
2016-09-19,2304075.4709926927,2556957
2016-09-20,2305074.6751801274,1647135
2016-09-21,2306077.623386619,540694
2016-09-22,2307078.0747813997,3963054
2016-09-23,2308080.395721635,1070118
2016-09-24,2309081.5013401625,2348421
2016-09-25,2310081.5237208866,485619
2016-09-26,2311082.508829741,1817969
2016-09-27,2312084.0345660863,3104460
2016-09-28,2313088.515333751,1004796
2016-09-29,2314087.9725141684,228804
2016-09-30,2315085.316262731,4953398
2016-10-01,2316085.5324535104,3260492
2016-10-02,2317089.0826603184,4131767
2016-10-03,2318088.809436211,2525830
2016-10-04,2319091.534437335,3971828
2016-10-05,2320092.888693936,3099281
2016-10-06,2321093.312791685,4616516
2016-10-07,2322092.180766939,4884578
2016-10-08,2323091.85648311,1739032
2016-10-09,2324094.6672452986,1835040
2016-10-10,2325093.925980672,116496
2016-10-11,2326092.420938019,1854287
2016-10-12,2327092.7950825756,2853429
2016-10-13,2328095.060404438,4222816
2016-10-14,2329093.3236378576,1453391
2016-10-15,2330089.3113002814,3484522
2016-10-16,2331085.9661973133,2083035
2016-10-17,2332089.147158252,2430488
2016-10-18,2333087.6499871,4553254
2016-10-19,2334086.236658722,4649661
2016-10-20,2335085.9511028323,1821902
2016-10-21,2336083.5300988983,3060376
2016-10-22,2337083.100896463,1135266
2016-10-23,2338086.4742537304,4459354
2016-10-24,2339084.223969523,1301677
2016-10-25,2340082.5759350993,250262
2016-10-26,2341081.3151597837,1009048
2016-10-27,2342085.803923892,4601637
2016-10-28,2343085.916613282,126446
2016-10-29,2344085.7218013275,1006307
2016-10-30,2345086.1832242655,4185894
2016-10-31,2346086.9610826056,3656339
2016-11-01,2347088.795285806,1890116
2016-11-02,2348089.518472769,1191593
2016-11-03,2349087.4392706966,3566798
2016-11-04,2350086.0609346204,798798
2016-11-05,2351086.422374708,3655129
2016-11-06,2352090.8312523398,1129343
2016-11-07,2353089.4518587883,1233824
2016-11-08,2354089.0219078027,901958
2016-11-09,2355087.2986609014,4255727
2016-11-10,2356085.9426817396,834923
2016-11-11,2357086.683617983,3235646
2016-11-12,2358086.7977549653,2497297
2016-11-13,2359082.745948431,3955659
2016-11-14,2360081.774518534,2908255
2016-11-15,2361081.353371593,1003496
2016-11-16,2362082.533036335,2456830
2016-11-17,2363080.9286431116,2244621
2016-11-18,2364082.045259103,1314619
2016-11-19,2365080.4069135324,753951
2016-11-20,2366078.8436904186,2917958
2016-11-21,2367077.071248379,4212738
2016-11-22,2368078.655847402,2993625
2016-11-23,2369077.524061773,3959511
2016-11-24,2370077.042270787,3879372
2016-11-25,2371076.60050061,4682898
2016-11-26,2372074.3510083403,297086
2016-11-27,2373073.3378400104,3118346
2016-11-28,2374076.2841051626,1479595
2016-11-29,2375074.998292332,3367197
2016-11-30,2376079.189268342,4956079
2016-12-01,2377081.2852783403,4550300
2016-12-02,2378080.232671838,3203622
2016-12-03,2379079.918164658,4324052
2016-12-04,2380076.423122365,3887064
2016-12-05,2381075.5099710138,3797881
2016-12-06,2382070.6349958414,1944375
2016-12-07,2383070.6702020243,2594829
2016-12-08,2384068.025651887,2569560
2016-12-09,2385067.420694087,4592461
2016-12-10,2386064.874301753,4758475
2016-12-11,2387064.3311701785,781236
2016-12-12,2388059.726945351,2285128
2016-12-13,2389061.382517512,3274160
2016-12-14,2390064.1867200397,4698270
2016-12-15,2391062.28031377,1251782
2016-12-16,2392061.504395225,4724832
2016-12-17,2393058.5905460184,2705758
2016-12-18,2394058.7464598403,1838199
2016-12-19,2395057.3585503916,4980175
2016-12-20,2396057.824942714,2389320
2016-12-21,2397056.351726474,1988322
2016-12-22,2398055.9553890536,4849579
2016-12-23,2399058.8020232655,3394293
2016-12-24,2400058.9089883566,3947861
2016-12-25,2401059.202084988,4190597
2016-12-26,2402057.999626611,1438637
2016-12-27,2403058.5425423007,2521408
2016-12-28,2404058.0095473835,4644201
2016-12-29,2405057.4397668275,3256394
2016-12-30,2406058.207035697,3476019
2016-12-31,2407056.679055517,4914661
2017-01-01,2408057.482633251,3727131
2017-01-02,2409055.8065250553,4146764
2017-01-03,2410055.630010016,4548809
2017-01-04,2411058.43005546,1418082
2017-01-05,2412055.086332451,4840704
2017-01-06,2413058.57411164,2342797
2017-01-07,2414060.7401496996,1156030
2017-01-08,2415060.918185604,1495707
2017-01-09,2416058.7011650577,2350108
2017-01-10,2417055.5727077075,4933322
2017-01-11,2418053.10873659,1050338
2017-01-12,2419054.4050295344,2951099
2017-01-13,2420056.0688074133,3218170
2017-01-14,2421054.209642469,1930000
2017-01-15,2422053.144989541,1846974
2017-01-16,2423054.422374177,522325
2017-01-17,2424054.9842646876,347465
2017-01-18,2425052.6223654,2610512
2017-01-19,2426050.3800135115,3040038
2017-01-20,2427051.3797117956,4847037
2017-01-21,2428054.0303916694,877272
2017-01-22,2429053.855056586,780058
2017-01-23,2430055.1306053353,3357325
2017-01-24,2431056.6020038854,3968994
2017-01-25,2432057.4368712897,1876478
2017-01-26,2433060.0402423283,117611
2017-01-27,2434065.523952133,4334397
2017-01-28,2435068.147646852,1540153
2017-01-29,2436070.1619611853,3609679
2017-01-30,2437071.646669015,1867105
2017-01-31,2438067.5117932647,4206131
2017-02-01,2439067.2909277435,3562938
2017-02-02,2440063.9280631426,2910725
2017-02-03,2441065.511676529,129371
2017-02-04,2442067.205726233,2118153
2017-02-05,2443068.9108969914,4254386
2017-02-06,2444067.1888851305,4319768
2017-02-07,2445068.8534762934,421990
2017-02-08,2446070.3416067893,1537356
2017-02-09,2447070.908045589,2104690
2017-02-10,2448073.1028569723,1707315
2017-02-11,2449070.1390471025,1909811
2017-02-12,2450072.340677341,2313474
2017-02-13,2451069.5066381255,1286314
2017-02-14,2452067.0357727846,3873063
2017-02-15,2453063.775797163,4269908
2017-02-16,2454061.1011519856,4947999
2017-02-17,2455060.2975333557,287870
2017-02-18,2456057.7609345987,4684699
2017-02-19,2457057.597512924,1169701
2017-02-20,2458059.984512465,3302549
2017-02-21,2459059.0642232317,2792890
2017-02-22,2460059.0574213187,4879209
2017-02-23,2461056.3712177854,3118441
2017-02-24,2462055.0891509266,589280
2017-02-25,2463051.650492498,3584434
2017-02-26,2464050.585192562,136801
2017-02-27,2465051.97851797,3681850
2017-02-28,2466054.0448632413,972684
2017-03-01,2467054.634593216,2831906
2017-03-02,2468055.405588767,4904016
2017-03-03,2469056.212119765,4665715
2017-03-04,2470056.266166725,4217948
2017-03-05,2471058.8853483824,2977005
2017-03-06,2472058.996201281,4435756
2017-03-07,2473063.421671778,203186
2017-03-08,2474065.586660526,4460904
2017-03-09,2475067.4599564834,4142288
2017-03-10,2476067.1249347613,882554
2017-03-11,2477067.464631566,2320382
2017-03-12,2478066.432294259,4210497
2017-03-13,2479068.602836329,2447613
2017-03-14,2480070.237457671,3465786
2017-03-15,2481072.2096136226,990728
2017-03-16,2482073.2115415093,782501
2017-03-17,2483070.2345349193,1772575
2017-03-18,2484071.293136162,3555734
2017-03-19,2485072.1200504215,724350
2017-03-20,2486071.8117948156,3221499
2017-03-21,2487072.2235943307,4770796
2017-03-22,2488073.342829435,3905270
2017-03-23,2489076.7445608485,1184701
2017-03-24,2490075.022650148,4377927
2017-03-25,2491075.75801555,1668996
2017-03-26,2492079.6672406965,4466123
2017-03-27,2493079.6009449004,1188321
2017-03-28,2494078.6520909825,160967
2017-03-29,2495082.3402949576,669344
2017-03-30,2496078.0619269214,3321608
2017-03-31,2497078.0891614733,792157
2017-04-01,2498079.4369233046,2457147
2017-04-02,2499081.3246532315,1847567
2017-04-03,2500079.038603721,4079008
2017-04-04,2501077.1025307532,1212455
2017-04-05,2502079.9546832438,1120807
2017-04-06,2503075.999520307,3100984
2017-04-07,2504074.3056147853,833354
2017-04-08,2505072.345381279,1700273
2017-04-09,2506072.6778429933,2856793
2017-04-10,2507072.2759624748,820368
2017-04-11,2508072.340729916,3888040
2017-04-12,2509069.070878611,2013626
2017-04-13,2510068.934003901,4008287
2017-04-14,2511067.3061801256,4874496
2017-04-15,2512065.380521462,2988178
2017-04-16,2513064.118481263,520299
2017-04-17,2514060.7614995614,2844350
2017-04-18,2515061.7051728005,3607289
2017-04-19,2516062.116799833,2328435
2017-04-20,2517063.686257323,434186
2017-04-21,2518062.771803888,2170699
2017-04-22,2519065.2046979056,3997127
2017-04-23,2520066.7638551868,3487385
2017-04-24,2521065.70531111,4358446
2017-04-25,2522065.070872739,2095247
2017-04-26,2523062.9235491115,674508
2017-04-27,2524060.0694440976,4116975
2017-04-28,2525058.14458162,255719
2017-04-29,2526058.921027933,3161249
2017-04-30,2527060.0762021355,916879
2017-05-01,2528058.7683339254,4867374
2017-05-02,2529057.8243350973,4287792
2017-05-03,2530057.365848199,4272473
2017-05-04,2531058.8316200986,1662209
2017-05-05,2532058.5439371103,3306027
2017-05-06,2533058.4951113914,4938653
2017-05-07,2534057.113884572,3218901
2017-05-08,2535055.4863325846,2208388
2017-05-09,2536052.857933968,2111750
2017-05-10,2537052.6570868203,1456602
2017-05-11,2538052.7870269637,1408930
2017-05-12,2539053.4605113603,302479
2017-05-13,2540054.806555028,2550478
2017-05-14,2541054.1756840856,2109515
2017-05-15,2542056.421414419,4345517
2017-05-16,2543058.003857368,524878
2017-05-17,2544059.6571084773,4642117
2017-05-18,2545057.5213224166,3263279
2017-05-19,2546059.7602050016,3853190
2017-05-20,2547061.8896070784,2948566
2017-05-21,2548065.607174988,4373411
2017-05-22,2549064.605551416,2559697
2017-05-23,2550065.790985604,1466075
2017-05-24,2551067.0792014855,2742017
2017-05-25,2552068.8908736585,1917454
2017-05-26,2553067.619405469,3248352
2017-05-27,2554066.2267318843,4723314
2017-05-28,2555065.7223523706,4038269
2017-05-29,2556067.281536219,3707709
2017-05-30,2557066.792577321,502606
2017-05-31,2558067.9016254237,1471403
2017-06-01,2559069.773754685,805601
2017-06-02,2560071.8090775334,4455577
2017-06-03,2561070.362349772,4058898
2017-06-04,2562072.1276678583,2207575
2017-06-05,2563072.7054105033,3610228
2017-06-06,2564068.720780279,2099087
2017-06-07,2565069.950433225,1440979
2017-06-08,2566069.304424104,2642077
2017-06-09,2567069.659196156,2433814
2017-06-10,2568069.7450787355,588024
2017-06-11,2569070.034556081,2378533
2017-06-12,2570071.121194876,3431734
2017-06-13,2571072.8833380477,802391
2017-06-14,2572073.622159777,4104428
2017-06-15,2573078.2051382586,2509305
2017-06-16,2574074.2153839814,2246925
2017-06-17,2575074.293593104,510835
2017-06-18,2576077.9461330613,3319158
2017-06-19,2577076.606101581,830567
2017-06-20,2578076.1249958123,460585
2017-06-21,2579077.623002382,1690001
2017-06-22,2580076.01313491,2374479
2017-06-23,2581074.7337331595,1114172
2017-06-24,2582073.821666533,1173573
2017-06-25,2583077.327048171,2254654
2017-06-26,2584078.014577978,2234892
2017-06-27,2585076.2745857537,768779
2017-06-28,2586077.5931131816,4119624
2017-06-29,2587081.2282433263,2653562
2017-06-30,2588081.5805697893,3814161
2017-07-01,2589082.6603398426,1835385
2017-07-02,2590082.904306645,821647
2017-07-03,2591087.6192356786,1911101
2017-07-04,2592086.414526257,1950101
2017-07-05,2593089.6335718515,3988457
2017-07-06,2594090.6947579016,1886556
2017-07-07,2595091.8021132094,3678234
2017-07-08,2596092.517451522,1181836
2017-07-09,2597095.727698976,725245
2017-07-10,2598097.437432355,3993511
2017-07-11,2599098.2904959745,4397237
2017-07-12,2600099.2270989437,3460957
2017-07-13,2601099.3521682136,4785290
2017-07-14,2602100.4337801165,1099118
2017-07-15,2603101.0555991754,4353386
2017-07-16,2604098.569074073,1885614
2017-07-17,2605098.910796428,3906146
2017-07-18,2606100.8936896357,1715151
2017-07-19,2607099.768783282,2368588
2017-07-20,2608098.88717394,2603232
2017-07-21,2609100.8934685965,3288971
2017-07-22,2610098.751642861,797749
2017-07-23,2611097.1984497607,3722272
2017-07-24,2612095.8300876576,748948
2017-07-25,2613097.1203829776,2686221
2017-07-26,2614094.5685558645,3017432
2017-07-27,2615096.553935761,4327097
2017-07-28,2616091.713996256,1356547
2017-07-29,2617091.529984611,1911379
2017-07-30,2618092.023318577,842616
2017-07-31,2619092.922048066,3770220
2017-08-01,2620090.71112734,3538656
2017-08-02,2621092.412083513,2148819
2017-08-03,2622093.3817385514,3338747
2017-08-04,2623092.5021018446,313457
2017-08-05,2624091.2370694503,1182552
2017-08-06,2625091.9497239105,1708540
2017-08-07,2626090.6356694484,2782857
2017-08-08,2627091.8057868313,1833192
2017-08-09,2628089.142207548,1653621
2017-08-10,2629086.6041195597,1653115
2017-08-11,2630082.328238476,2720961
2017-08-12,2631081.128580382,3112324
2017-08-13,2632082.8163065794,1103395
2017-08-14,2633080.775194592,3474035
2017-08-15,2634077.620335993,4117749
2017-08-16,2635082.4648133973,3440500
2017-08-17,2636080.4098173804,2017753
2017-08-18,2637080.626784134,4649916
2017-08-19,2638077.103219016,230199
2017-08-20,2639081.5018060068,1038507
2017-08-21,2640082.002433494,3787866
2017-08-22,2641080.294000588,2593211
2017-08-23,2642078.0735286786,2079360
2017-08-24,2643079.854143743,3225465
2017-08-25,2644077.796410813,874707
2017-08-26,2645073.164093128,4220842
2017-08-27,2646073.817447754,4348012
2017-08-28,2647071.9156736825,2138397
2017-08-29,2648072.4004702005,4057893
2017-08-30,2649074.109040279,1488578
2017-08-31,2650071.6796800415,4873771
2017-09-01,2651074.525729909,3122153
2017-09-02,2652077.11546177,3412525
2017-09-03,2653081.029364949,2759102
2017-09-04,2654079.7812275067,3166813
2017-09-05,2655080.6504864576,3769180
2017-09-06,2656081.031966137,1010225
2017-09-07,2657081.258364619,4551634
2017-09-08,2658080.969547818,1775252
2017-09-09,2659080.1464865794,353611
2017-09-10,2660079.3779750452,1953335
2017-09-11,2661077.604507023,4575396
2017-09-12,2662080.033711278,3134580
2017-09-13,2663078.106179549,2099655
2017-09-14,2664077.646657315,1497935
2017-09-15,2665077.972576704,1321316
2017-09-16,2666077.3994348734,3738242
2017-09-17,2667074.8494290435,4021939
2017-09-18,2668078.4481542767,3837531
2017-09-19,2669077.6257297527,3853361
2017-09-20,2670080.201684297,4871614
2017-09-21,2671079.961296483,4502421
2017-09-22,2672079.54865577,2621676
2017-09-23,2673077.2541546877,3327966
2017-09-24,2674077.0643086717,516393
2017-09-25,2675074.2313435595,1447849
2017-09-26,2676073.738023274,1971106
2017-09-27,2677073.003793256,3373644
2017-09-28,2678070.1157394107,1363954
2017-09-29,2679070.1746739205,2506262
2017-09-30,2680069.81206534,3730299
2017-10-01,2681069.88476199,4486950
2017-10-02,2682067.7423231215,3123744
2017-10-03,2683067.238707128,2517120
2017-10-04,2684065.1820373232,307884
2017-10-05,2685062.706779703,733664
2017-10-06,2686057.8752364563,2106142
2017-10-07,2687055.4908654,3348875
2017-10-08,2688053.989704268,4650754
2017-10-09,2689050.4249166036,3864498
2017-10-10,2690049.912348558,662597
2017-10-11,2691047.4733774927,1807645
2017-10-12,2692047.031590157,2997750
2017-10-13,2693048.821599821,1684705
2017-10-14,2694051.67619973,351981
2017-10-15,2695048.434700035,1332445
2017-10-16,2696051.4557070034,2378606
2017-10-17,2697049.209578465,4558193
2017-10-18,2698046.6179176793,1446970
2017-10-19,2699044.7019300833,608991
2017-10-20,2700046.593558705,4445293
2017-10-21,2701043.0126717533,155881
2017-10-22,2702044.156505477,3971023
2017-10-23,2703042.9872223535,1392205
2017-10-24,2704042.8294548453,261737
2017-10-25,2705044.763813868,865778
2017-10-26,2706047.130655919,337320
2017-10-27,2707047.8536062725,4687935
2017-10-28,2708042.632674319,3151442
2017-10-29,2709043.5329360957,1006307
2017-10-30,2710043.8567734994,4604025
2017-10-31,2711045.2036828334,3413998
2017-11-01,2712048.6703526266,1440737
2017-11-02,2713050.9703538744,3617050
2017-11-03,2714054.994864477,275725
2017-11-04,2715054.0045603267,2563928
2017-11-05,2716054.0866004014,443322
2017-11-06,2717053.9008502304,3942691
2017-11-07,2718053.4536713175,1777768
2017-11-08,2719051.931570134,4858657
2017-11-09,2720052.4008635553,3352544
2017-11-10,2721051.4661627593,3867899
2017-11-11,2722049.5632029837,197152
2017-11-12,2723047.6947767134,3436831
2017-11-13,2724046.274885569,3158341
2017-11-14,2725044.703631758,1681795
2017-11-15,2726043.548413293,789395
2017-11-16,2727045.177236781,3187911
2017-11-17,2728043.6755623063,2375144
2017-11-18,2729041.4034887906,3815719
2017-11-19,2730046.158296299,4413330
2017-11-20,2731047.0792324254,871355
2017-11-21,2732048.9028984834,1737541
2017-11-22,2733047.659307857,3944035
2017-11-23,2734045.9651808213,3563419
2017-11-24,2735049.4726843084,1839312
2017-11-25,2736050.074397625,3996365
2017-11-26,2737048.439935449,1911617
2017-11-27,2738046.090360369,2321374
2017-11-28,2739046.5665282453,972926
2017-11-29,2740044.958712898,1403349
2017-11-30,2741046.7486930043,4015076
2017-12-01,2742046.708913152,4541078
2017-12-02,2743045.6948751295,4569811
2017-12-03,2744046.5844751475,4977045
2017-12-04,2745047.667329971,4759845
2017-12-05,2746045.9906094,3364857
2017-12-06,2747047.6174268266,786758
2017-12-07,2748047.5151630146,2669123
2017-12-08,2749049.4522965155,3328385
2017-12-09,2750047.3652892993,957739
2017-12-10,2751046.7569123884,3466620
2017-12-11,2752048.5044884803,2045242
2017-12-12,2753047.5595048,3578622
2017-12-13,2754046.243429151,298543
2017-12-14,2755045.2495472003,2393517
2017-12-15,2756043.2412869353,1204667
2017-12-16,2757048.600463873,245966
2017-12-17,2758047.180758176,4678114
2017-12-18,2759047.6028481736,3413707
2017-12-19,2760046.13905649,3689194
2017-12-20,2761047.607177025,4851138
2017-12-21,2762047.022439403,1101879
2017-12-22,2763046.765490016,1102468
2017-12-23,2764049.499712647,1788219
2017-12-24,2765051.531895768,1421826
2017-12-25,2766050.97404503,3869127
2017-12-26,2767051.6439908184,3384459
2017-12-27,2768054.399140607,2183929
2017-12-28,2769053.689372414,1537582
2017-12-29,2770052.538799929,4624453
2017-12-30,2771051.638231582,4505389
2017-12-31,2772053.115753931,2945519
2018-01-01,2773050.6295800763,739237
2018-01-02,2774053.3457739484,1961008
2018-01-03,2775054.2898615254,650436
2018-01-04,2776055.079863016,3004269
2018-01-05,2777056.010419056,4713660
2018-01-06,2778056.702759507,4876948
2018-01-07,2779057.6853927174,3994301
2018-01-08,2780054.8897692966,4763468
2018-01-09,2781053.4899064065,3553683
2018-01-10,2782052.0828149877,453109
2018-01-11,2783050.713780608,1751110
2018-01-12,2784051.513993067,3737958
2018-01-13,2785052.3880630424,783656
2018-01-14,2786051.0585537497,485374
2018-01-15,2787049.608573824,2427586
2018-01-16,2788047.038862331,1137274
2018-01-17,2789046.876263973,1042798
2018-01-18,2790048.2720769416,1879938
2018-01-19,2791044.494696737,4092139
2018-01-20,2792043.7018285035,2128879
2018-01-21,2793044.675253,2086707
2018-01-22,2794045.376830276,3345007
2018-01-23,2795045.25358869,3122436
2018-01-24,2796048.488483136,775972
2018-01-25,2797051.30656851,4870613
2018-01-26,2798047.4893409475,4608623
2018-01-27,2799045.693551483,4374855
2018-01-28,2800046.1310188514,4902200
2018-01-29,2801047.4571359404,2634685
2018-01-30,2802046.980326384,1172042
2018-01-31,2803046.0752228675,3220846
2018-02-01,2804047.209946057,928544
2018-02-02,2805049.20857523,1247117
2018-02-03,2806048.0596022233,3078184
2018-02-04,2807050.359608272,3148376
2018-02-05,2808048.832877877,917799
2018-02-06,2809047.3802052974,4154441
2018-02-07,2810047.452628335,1241609
2018-02-08,2811047.40598251,4746031
2018-02-09,2812048.416300488,3864320
2018-02-10,2813048.795781576,3469435
2018-02-11,2814048.615961279,1499236
2018-02-12,2815043.2396016736,4275072
2018-02-13,2816042.3351828335,4894042
2018-02-14,2817042.878961629,4772131
2018-02-15,2818043.4349274216,740952
2018-02-16,2819044.851239289,2702203
2018-02-17,2820048.1291272365,4338242
2018-02-18,2821048.0995478253,1582814
2018-02-19,2822048.4449221245,976252
2018-02-20,2823049.777747424,1551950
2018-02-21,2824048.6912167133,1313825
2018-02-22,2825049.5795533042,2574952
2018-02-23,2826050.364696763,3915553
2018-02-24,2827053.603806658,308518
2018-02-25,2828053.259317005,1004213
2018-02-26,2829049.6680963235,662520
2018-02-27,2830048.748670323,2662569
2018-02-28,2831045.282939976,3596229
2018-03-01,2832043.173650255,508106
2018-03-02,2833043.6101185004,4729809
2018-03-03,2834043.64578439,3272971
2018-03-04,2835043.738176599,735701
2018-03-05,2836046.0222083344,740002
2018-03-06,2837047.1782832965,931243
2018-03-07,2838048.796995895,1960841
2018-03-08,2839047.858518879,361536
2018-03-09,2840047.6118678427,4274580
2018-03-10,2841048.9292271356,4744032
2018-03-11,2842048.97818678,4678357
2018-03-12,2843049.7752623186,4893020
2018-03-13,2844052.7826682744,990115
2018-03-14,2845051.0193625875,1313482
2018-03-15,2846048.835865685,4399131
2018-03-16,2847051.09362845,2896564
2018-03-17,2848050.281761966,3446374
2018-03-18,2849051.2788650636,4702854
2018-03-19,2850054.1162280324,697075
2018-03-20,2851049.8402781505,4359731
2018-03-21,2852047.6124308035,1954686
2018-03-22,2853046.6992911976,1519850
2018-03-23,2854047.8427731064,867314
2018-03-24,2855046.9219052126,3851974
2018-03-25,2856045.5666384585,4789335
2018-03-26,2857044.6918361736,4557257
2018-03-27,2858046.7172908345,3605485
2018-03-28,2859049.4017483103,2143462
2018-03-29,2860050.4682067907,1755328
2018-03-30,2861048.423700119,127319
2018-03-31,2862049.8842999847,4392477
2018-04-01,2863051.553194333,4808963
2018-04-02,2864052.8321339535,330757
2018-04-03,2865056.0327999406,1403705
2018-04-04,2866057.843087432,2656618
2018-04-05,2867056.8276949483,1952036
2018-04-06,2868057.697684666,3647331
2018-04-07,2869057.0637593893,2225284
2018-04-08,2870058.3847835907,2315232
2018-04-09,2871056.294898552,2432320
2018-04-10,2872056.993291626,1795168
2018-04-11,2873056.0168141667,1624487
2018-04-12,2874055.26714714,1504833
2018-04-13,2875055.982399891,1649606
2018-04-14,2876052.58981288,518755
2018-04-15,2877054.200269132,3560323
2018-04-16,2878053.3081026124,3707835
2018-04-17,2879055.2449060674,4680587
2018-04-18,2880057.334893021,986808
2018-04-19,2881055.729852409,695691
2018-04-20,2882056.311097368,3061720
2018-04-21,2883057.598561017,3074496
2018-04-22,2884058.6045058747,4044853
2018-04-23,2885055.08019806,3388314
2018-04-24,2886057.2832529848,4637883
2018-04-25,2887057.3525336613,2995371
2018-04-26,2888056.096884051,948475
2018-04-27,2889054.8253517305,1261723
2018-04-28,2890055.023043567,262384
2018-04-29,2891056.9224175503,2109925
2018-04-30,2892057.740343701,3119024
2018-05-01,2893058.8771001217,2054309
2018-05-02,2894055.12579733,1428403
2018-05-03,2895055.134593464,3439726
2018-05-04,2896056.806135583,2982915
2018-05-05,2897058.9935182743,1183956
2018-05-06,2898055.9680979513,3295989
2018-05-07,2899055.790354336,2768502
2018-05-08,2900051.407462644,4768550
2018-05-09,2901053.502768959,379002
2018-05-10,2902055.019969007,772485
2018-05-11,2903052.076989707,3130154
2018-05-12,2904053.903341564,3707498
2018-05-13,2905057.1128506334,2042345
2018-05-14,2906055.419866265,954384
2018-05-15,2907052.725706782,2714643
2018-05-16,2908053.853906752,354899
2018-05-17,2909055.823593623,1336717
2018-05-18,2910052.654604769,571494
